Clay,64157,64157,Not Specified,1,,
Clay,64157,64157,White,72,,
Clay,64158,64158,Black/African American,1,,
Clay,64158,64158,Hispanic/Latino,3,,
Clay,64158,64158,White,24,,
Clay,64167,64167,White,2,,
Clay,64060,64060,American Indian/Alaska Native,1,,
Clay,64060,64060,Asian,1,,
Clay,64060,64060,Black/African American,1,,
Clay,64060,64060,Not Specified,0,,
Clay,64060,64060,White,66,,
Clay,64068,64068,Asian,2,,
Clay,64068,64068,Black/African American,5,,
Clay,64068,64068,Hispanic/Latino,4,,
Clay,64068,64068,Multiple Race/Ethnicity,8,,
Clay,64068,64068,White,106,,
Clay,64089,64089,Black/African American,0,,
Clay,64089,64089,Hispanic/Latino,1,,
Clay,64089,64089,Not Specified,2,,
Clay,64089,64089,White,48,,
Clinton,64429,64429,Hispanic/Latino,1,,
Clinton,64429,64429,Multiple Race/Ethnicity,1,,
Clinton,64429,64429,White,8,,
Clinton,64454,64454,White,4,,
Clinton,64465,64465,White,9,,
Clinton,64477,64477,Hispanic/Latino,1,,
Clinton,64477,64477,White,5,,
Clinton,64492,64492,White,1,,
Clinton,64493,64493,White,1,,
Cole,65109,65109,American Indian/Alaska Native,2,,
Cole,65109,65109,Asian,8,,
Cole,65109,65109,Black/African American,11,,
Cole,65109,65109,Hispanic/Latino,7,,
Cole,65109,65109,Multiple Race/Ethnicity,5,,
Cole,65109,65109,Not Specified,0,,
Cole,65109,65109,White,198,,
Cole,65023,65023,White,4,,
Cole,65074,65074,White,8,,
Cole,65032,65032,Multiple Race/Ethnicity,1,,
Cole,65032,65032,White,5,,
Cole,65040,65040,White,1,,
Cole,65101,65101,Asian,1,,
Cole,65101,65101,Black/African American,5,,
Cole,65101,65101,Hispanic/Latino,3,,
Cole,65101,65101,Multiple Race/Ethnicity,2,,
Cole,65101,65101,Not Specified,2,,
Cole,65101,65101,White,131,,
Cole,65102,65102,American Indian/Alaska Native,1,,
Cole,65102,65102,Black/African American,0,,
Cole,65053,65053,Multiple Race/Ethnicity,1,,
Cole,65053,65053,White,14,,
Cole,65076,65076,White,5,,
Cooper,65233,65233,Asian,1,,
Cooper,65233,65233,Black/African American,2,,
Cooper,65233,65233,Hispanic/Latino,3,,
Cooper,65233,65233,Not Specified,0,,
Cooper,65233,65233,White,66,,
Cooper,65322,65322,White,1,,
Cooper,65237,65237,White,4,,
Cooper,65068,65068,White,3,,
Cooper,65348,65348,White,4,,
Cooper,65276,65276,Multiple Race/Ethnicity,0,,
Cooper,65276,65276,White,12,,
Cooper,65287,65287,Multiple Race/Ethnicity,1,,
Cooper,65287,65287,White,4,,
Crawford,65565,65565,White,3,,
Crawford,65441,65441,Asian,1,,
Crawford,65441,65441,White,2,,
Crawford,65453,65453,White,3,,
Dade,65646,65646,White,1,,
Dade,65661,65661,Hispanic/Latino,1,,
Dade,65661,65661,White,3,,
Dade,65682,65682,White,5,,
Dade,65752,65752,White,1,,
Dallas,65622,65622,White,9,,
Dallas,65590,65590,White,1,,
Dallas,65644,65644,White,2,,
Dallas,65764,65764,White,1,,
Dallas,65767,65767,Asian,1,,
Dallas,65767,65767,White,1,,
Daviess,64640,64640,American Indian/Alaska Native,1,,
Daviess,64640,64640,White,8,,
Daviess,64648,64648,White,2,,
Daviess,64689,64689,White,1,,
Dekalb,64422,64422,White,2,,
Dekalb,64430,64430,Hispanic/Latino,1,,
Dekalb,64430,64430,White,1,,
Dekalb,64490,64490,White,5,,
Dekalb,64469,64469,White,2,,
Dekalb,64474,64474,White,4,,
Dent,65560,65560,Hispanic/Latino,1,,
Dent,65560,65560,Multiple Race/Ethnicity,3,,
Dent,65560,65560,White,13,,
Douglas,65608,65608,Asian,1,,
Douglas,65608,65608,White,0,,
Douglas,65755,65755,White,0,,
Dunklin,63821,63821,White,0,,
Dunklin,63857,63857,Asian,1,,
Dunklin,63857,63857,Hispanic/Latino,2,,
Dunklin,63857,63857,Multiple Race/Ethnicity,1,,
Dunklin,63857,63857,White,11,,
Dunklin,63837,63837,White,1,,
Dunklin,63863,63863,White,6,,
Dunklin,63876,63876,White,3,,
Franklin,63013,63013,White,5,,
Franklin,63014,63014,Black/African American,1,,
Franklin,63014,63014,White,5,,
Franklin,63068,63068,Black/African American,1,,
Franklin,63068,63068,White,20,,
Franklin,63090,63090,Hispanic/Latino,2,,
Franklin,63090,63090,Multiple Race/Ethnicity,4,,
Franklin,63090,63090,Not Specified,3,,
Franklin,63090,63090,White,120,,
Franklin,63015,63015,White,2,,
Franklin,63037,63037,White,7,,
Franklin,63041,63041,White,2,,
Franklin,63080,63080,Hispanic/Latino,1,,
Franklin,63080,63080,White,23,,
Franklin,63055,63055,White,14,,
Franklin,63056,63056,White,4,,
Franklin,63060,63060,White,8,,
Franklin,63084,63084,Multiple Race/Ethnicity,1,,
Franklin,63084,63084,Not Specified,0,,
Franklin,63084,63084,White,31,,
Franklin,63069,63069,American Indian/Alaska Native,1,,
Franklin,63069,63069,Hispanic/Latino,1,,
Franklin,63069,63069,Multiple Race/Ethnicity,1,,
Franklin,63069,63069,White,33,,
Franklin,63072,63072,Not Specified,1,,
Franklin,63072,63072,White,5,,
Franklin,63073,63073,Not Specified,1,,
Franklin,63073,63073,White,9,,
Franklin,63077,63077,Black/African American,1,,
Franklin,63077,63077,Multiple Race/Ethnicity,1,,
Franklin,63077,63077,White,17,,
Franklin,63079,63079,White,1,,
Franklin,63089,63089,White,12,,
Gasconade,65066,65066,Multiple Race/Ethnicity,1,,
Gasconade,65066,65066,White,14,,
Gasconade,65014,65014,Asian (Other),1,,
Gasconade,65014,65014,White,0,,
Gasconade,65041,65041,Hispanic/Latino,1,,
Gasconade,65041,65041,Not Specified,0,,
Gasconade,65041,65041,White,15,,
Gasconade,65061,65061,White,1,,
Gasconade,63091,63091,White,4,,
Gentry,64402,64402,White,10,,
Gentry,64453,64453,Not Specified,0,,
Gentry,64463,64463,White,5,,
Gentry,64657,64657,White,1,,
Gentry,64489,64489,White,7,,
Greene,65604,65604,White,1,,
Greene,65619,65619,Black/African American,1,,
Greene,65619,65619,Hispanic/Latino,1,,
Greene,65619,65619,Not Specified,0,,
Greene,65619,65619,White,3,,
Greene,65612,65612,White,1,,
Greene,65648,65648,Not Specified,0,,
Greene,65648,65648,White,3,,
Greene,65725,65725,White,0,,
Greene,65738,65738,Black/African American,1,,
Greene,65738,65738,Multiple Race/Ethnicity,1,,
Greene,65738,65738,White,21,,
Greene,65802,65802,Asian,3,,
Greene,65802,65802,Black/African American,1,,
Greene,65802,65802,Multiple Race/Ethnicity,2,,
Greene,65802,65802,Not Specified,0,,
Greene,65802,65802,White,15,,
Greene,65803,65803,Asian,1,,
Greene,65803,65803,Black/African American,0,,
Greene,65803,65803,Hispanic/Latino,1,,
Greene,65803,65803,Multiple Race/Ethnicity,2,,
Greene,65803,65803,Not Specified,1,,
Greene,65803,65803,White,14,,
Greene,65804,65804,Asian,6,,
Greene,65804,65804,Hispanic/Latino,1,,
Greene,65804,65804,Not Specified,1,,
Greene,65804,65804,White,62,,
Greene,65806,65806,White,3,,
Greene,65807,65807,Asian,1,,
Greene,65807,65807,Black/African American,1,,
Greene,65807,65807,Multiple Race/Ethnicity,3,,
Greene,65807,65807,White,32,,
Greene,65809,65809,American Indian/Alaska Native,0,,
Greene,65809,65809,Asian,1,,
Greene,65809,65809,Hispanic/Latino,1,,
Greene,65809,65809,Multiple Race/Ethnicity,1,,
Greene,65809,65809,White,51,,
Greene,65810,65810,Asian,1,,
Greene,65810,65810,Black/African American,1,,
Greene,65810,65810,Hispanic/Latino,3,,
Greene,65810,65810,Multiple Race/Ethnicity,1,,
Greene,65810,65810,Not Specified,0,,
Greene,65810,65810,White,63,,
Greene,65757,65757,White,7,,
Greene,65770,65770,Not Specified,0,,
Greene,65770,65770,White,4,,
Greene,65781,65781,Not Specified,0,,
Greene,65781,65781,White,12,,
Grundy,64641,64641,White,2,,
Grundy,64652,64652,White,1,,
Grundy,64683,64683,Multiple Race/Ethnicity,1,,
Grundy,64683,64683,White,13,,
Harrison,64424,64424,White,8,,
Harrison,64426,64426,White,1,,
Harrison,64632,64632,White,1,,
Harrison,64442,64442,White,2,,
Harrison,64481,64481,White,2,,
Harrison,64471,64471,White,1,,
Henry,65323,65323,White,1,,
Henry,64735,64735,Hispanic/Latino,1,,
Henry,64735,64735,White,12,,
Henry,64739,64739,White,1,,
Henry,64740,64740,White,1,,
Henry,64788,64788,White,1,,
Henry,64770,64770,White,1,,
Henry,65360,65360,White,4,,
Hickory,65668,65668,White,2,,
Hickory,65735,65735,White,1,,
Hickory,65774,65774,White,0,,
Holt,64437,64437,White,1,,
Holt,64470,64470,White,4,,
Holt,64473,64473,White,3,,
Howard,65230,65230,White,1,,
Howard,65250,65250,White,0,,
Howard,65274,65274,Multiple Race/Ethnicity,1,,
Howard,65274,65274,White,10,,
Howard,65248,65248,Asian,1,,
Howard,65248,65248,Asian (Other),1,,
Howard,65248,65248,Black/African American,1,,
Howard,65248,65248,Hispanic/Latino,1,,
Howard,65248,65248,White,18,,
Howard,65254,65254,Black/African American,1,,
Howard,65254,65254,White,10,,
Howell,65689,65689,White,2,,
Howell,65775,65775,Asian,1,,
Howell,65775,65775,Black/African American,1,,
Howell,65775,65775,Hispanic/Latino,1,,
Howell,65775,65775,White,29,,
Howell,65548,65548,White,9,,
Howell,65788,65788,White,1,,
Howell,65789,65789,White,0,,
Howell,65790,65790,White,0,,
Howell,65793,65793,White,1,,
Iron,63620,63620,White,1,,
Iron,63623,63623,White,2,,
Iron,63636,63636,Hispanic/Latino,1,,
Iron,63650,63650,American Indian/Alaska Native,0,,
Iron,63650,63650,White,6,,
Iron,63663,63663,Hispanic/Latino,0,,
Iron,63663,63663,White,0,,
Jackson,64013,64013,White,1,,
Jackson,64014,64014,Black/African American,2,,
Jackson,64014,64014,Hispanic/Latino,3,,
Jackson,64014,64014,Multiple Race/Ethnicity,3,,
Jackson,64014,64014,Native Hawaiian or Other Pacific Islander,1,,
Jackson,64014,64014,Not Specified,1,,
Jackson,64014,64014,White,76,,
Jackson,64015,64015,American Indian/Alaska Native,1,,
Jackson,64015,64015,Asian,1,,
Jackson,64015,64015,Asian (Other),1,,
Jackson,64015,64015,Black/African American,5,,
Jackson,64015,64015,Hispanic/Latino,3,,
Jackson,64015,64015,Multiple Race/Ethnicity,7,,
Jackson,64015,64015,Not Specified,0,,
Jackson,64015,64015,White,89,,
Jackson,64016,64016,Not Specified,1,,
Jackson,64016,64016,White,4,,
Jackson,64088,64088,White,4,,
Jackson,64029,64029,Hispanic/Latino,2,,
Jackson,64029,64029,Multiple Race/Ethnicity,2,,
Jackson,64029,64029,White,28,,
Jackson,64030,64030,Asian (Other),1,,
Jackson,64030,64030,Black/African American,19,,
Jackson,64030,64030,Multiple Race/Ethnicity,1,,
Jackson,64030,64030,White,6,,
Jackson,64034,64034,Hispanic/Latino,2,,
Jackson,64034,64034,White,29,,
Jackson,64050,64050,Black/African American,1,,
Jackson,64050,64050,Multiple Race/Ethnicity,1,,
Jackson,64050,64050,White,9,,
Jackson,64052,64052,Hispanic/Latino,1,,
Jackson,64052,64052,White,7,,
Jackson,64053,64053,Hispanic/Latino,2,,
Jackson,64054,64054,Hispanic/Latino,1,,
Jackson,64055,64055,Asian,1,,
Jackson,64055,64055,Black/African American,0,,
Jackson,64055,64055,Hispanic/Latino,3,,
Jackson,64055,64055,Multiple Race/Ethnicity,4,,
Jackson,64055,64055,White,35,,
Jackson,64056,64056,Hispanic/Latino,3,,
Jackson,64056,64056,Multiple Race/Ethnicity,2,,
Jackson,64056,64056,White,14,,
Jackson,64057,64057,Asian,1,,
Jackson,64057,64057,Black/African American,1,,
Jackson,64057,64057,Hispanic/Latino,3,,
Jackson,64057,64057,Multiple Race/Ethnicity,0,,
Jackson,64057,64057,White,31,,
Jackson,64058,64058,American Indian/Alaska Native,1,,
Jackson,64058,64058,Asian,1,,
Jackson,64058,64058,Multiple Race/Ethnicity,1,,
Jackson,64058,64058,White,18,,
Jackson,64102,64102,White,1,,
Jackson,64105,64105,Black/African American,1,,
Jackson,64105,64105,White,2,,
Jackson,64106,64106,Asian,0,,
Jackson,64106,64106,Black/African American,1,,
Jackson,64106,64106,White,1,,
Jackson,64108,64108,Black/African American,1,,
Jackson,64108,64108,Hispanic/Latino,3,,
Jackson,64108,64108,Not Specified,0,,
Jackson,64109,64109,Black/African American,6,,
Jackson,64109,64109,Hispanic/Latino,1,,
Jackson,64109,64109,White,4,,
Jackson,64110,64110,Asian,1,,
Jackson,64110,64110,Asian (Other),0,,
Jackson,64110,64110,Black/African American,2,,
Jackson,64110,64110,Hispanic/Latino,2,,
Jackson,64110,64110,Multiple Race/Ethnicity,2,,
Jackson,64110,64110,White,6,,
Jackson,64111,64111,Asian,1,,
Jackson,64111,64111,Black/African American,0,,
Jackson,64111,64111,Hispanic/Latino,1,,
Jackson,64111,64111,White,6,,
Jackson,64112,64112,American Indian/Alaska Native,1,,
Jackson,64112,64112,Asian,1,,
Jackson,64112,64112,Black/African American,2,,
Jackson,64112,64112,Hispanic/Latino,1,,
Jackson,64112,64112,White,28,,
Jackson,64113,64113,Black/African American,2,,
Jackson,64113,64113,Hispanic/Latino,1,,
Jackson,64113,64113,Multiple Race/Ethnicity,1,,
Jackson,64113,64113,Not Specified,0,,
Jackson,64113,64113,White,93,,
Jackson,64114,64114,American Indian/Alaska Native,1,,
Jackson,64114,64114,Asian (Other),0,,
Jackson,64114,64114,Black/African American,5,,
Jackson,64114,64114,Hispanic/Latino,4,,
Jackson,64114,64114,Multiple Race/Ethnicity,1,,
Jackson,64114,64114,Native Hawaiian or Other Pacific Islander,1,,
Jackson,64114,64114,Not Specified,1,,
Jackson,64114,64114,White,57,,
Jackson,64120,64120,White,1,,
Jackson,64123,64123,Black/African American,0,,
Jackson,64123,64123,Hispanic/Latino,1,,
Jackson,64123,64123,White,0,,
Jackson,64124,64124,Asian,1,,
Jackson,64124,64124,Asian (Other),1,,
Jackson,64124,64124,Black/African American,1,,
Jackson,64124,64124,White,1,,
Jackson,64125,64125,Black/African American,1,,
Jackson,64126,64126,Hispanic/Latino,1,,
Jackson,64127,64127,Black/African American,6,,
Jackson,64127,64127,Hispanic/Latino,2,,
Jackson,64127,64127,Multiple Race/Ethnicity,1,,
Jackson,64128,64128,Black/African American,9,,
Jackson,64128,64128,Multiple Race/Ethnicity,1,,
Jackson,64128,64128,Not Specified,0,,
Jackson,64129,64129,Black/African American,5,,
Jackson,64130,64130,Black/African American,26,,
Jackson,64130,64130,Multiple Race/Ethnicity,2,,
Jackson,64131,64131,Black/African American,15,,
Jackson,64131,64131,Multiple Race/Ethnicity,1,,
Jackson,64131,64131,White,28,,
Jackson,64132,64132,Black/African American,9,,
Jackson,64133,64133,Asian,1,,
Jackson,64133,64133,Black/African American,19,,
Jackson,64133,64133,Hispanic/Latino,7,,
Jackson,64133,64133,Multiple Race/Ethnicity,5,,
Jackson,64133,64133,White,19,,
Jackson,64134,64134,Black/African American,16,,
Jackson,64134,64134,Hispanic/Latino,2,,
Jackson,64134,64134,Multiple Race/Ethnicity,1,,
Jackson,64134,64134,White,2,,
Jackson,64136,64136,White,1,,
Jackson,64137,64137,Asian,1,,
Jackson,64137,64137,Black/African American,4,,
